player_id,season,team_code,status,rating_source,rating_confidence,needs_manual_review,note,overall,speed,strength,awareness,pass_rating,run_rating,receiving,blocking,pass_block,run_block,pass_rush,run_defense,tackling,coverage,man_coverage,zone_coverage,hands,kicking,punting,clutch,playoff_clutch,durability
00-0032463,2016,DEN,generated_low_confidence,generated,0.45,,Rated 76 (DT): starter by within-roster depth rank — low confidence.,76,49,76,64,35,34,32,33,34,34,78,74,61,37,37,36,34,37,36,61,68,66
00-0027653,2016,DEN,generated_low_confidence,generated,0.45,,Rated 76 (S): starter by within-roster depth rank — low confidence.,76,66,67,61,36,37,37,37,36,33,50,66,77,78,62,77,63,34,33,65,62,69
00-0031039,2016,DEN,generated_low_confidence,generated,0.45,,Rated 75 (C): starter by within-roster depth rank — low confidence.,75,49,76,60,35,34,35,75,74,72,37,34,33,32,34,33,37,36,36,51,53,63
00-0028142,2016,DEN,generated_high_confidence,generated,0.78,,"Rated 75 (TE): starter by recorded starts, production scored vs. era cohort — high confidence.",75,65,62,60,34,55,77,76,67,64,36,35,35,36,34,32,74,37,32,65,61,65
00-0031372,2016,DEN,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,75,52,65,35,36,34,36,37,34,32,31,58,73,75,61,64,34,35,59,61,63
00-0031697,2016,DEN,generated_high_confidence,generated,0.78,,"Rated 73 (WR): starter by recorded starts, production scored vs. era cohort — high confidence.",73,72,47,63,32,64,73,50,37,37,34,34,37,32,34,35,74,32,36,63,65,57
00-0032136,2016,DEN,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,73,48,62,37,36,33,36,31,37,35,34,61,70,76,59,63,36,35,59,65,60
00-0030670,2016,DEN,generated_high_confidence,generated,0.78,,"Rated 72 (WR): starter by recorded starts, production scored vs. era cohort — high confidence.",72,73,53,61,34,63,73,52,34,37,36,32,37,36,36,36,74,34,36,60,61,58
00-0029620,2016,DEN,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,60,61,74,33,34,32,35,35,35,61,69,71,60,50,61,31,36,34,58,63,64
00-0029586,2016,DEN,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,73,61,60,33,35,31,35,36,35,74,60,74,47,31,32,31,33,34,63,65,63
00-0026373,2016,DEN,generated_high_confidence,generated,0.78,,"Rated 72 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",72,70,72,58,34,71,59,52,52,34,37,34,35,35,31,35,65,34,37,64,60,57
00-0031101,2016,DEN,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,57,63,73,34,34,33,35,34,36,58,74,69,60,54,59,37,33,33,62,64,64
00-0026942,2016,DEN,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,73,65,59,35,33,34,32,33,36,73,61,70,53,36,34,37,37,36,58,62,65
00-0033064,2016,DEN,generated_low_confidence,generated,0.45,,Rated 71 (DT): rotation player by within-roster depth rank — low confidence.,71,52,70,58,31,34,36,34,34,35,70,71,62,31,35,32,35,32,34,60,62,66
00-0029143,2016,DEN,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,62,61,62,33,31,35,32,33,32,48,61,70,72,62,73,57,32,33,57,64,66
00-0032971,2016,DEN,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,62,61,62,31,35,35,34,36,36,53,59,71,71,57,71,64,33,34,60,62,61
00-0031433,2016,DEN,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,53,70,60,34,33,34,71,68,70,33,32,32,36,36,33,33,35,35,48,51,65
00-0029822,2016,DEN,generated_low_confidence,generated,0.45,,Rated 70 (K): lead starter by within-roster depth rank — low confidence.,70,34,34,63,34,31,32,35,36,36,34,32,32,36,31,36,35,70,51,59,57,47
00-0031349,2016,DEN,generated_low_confidence,generated,0.45,,Rated 70 (C): rotation player by within-roster depth rank — low confidence.,70,49,71,58,34,34,32,71,69,68,31,32,33,36,31,36,36,34,34,47,47,58
00-0032132,2016,DEN,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,52,70,61,35,37,32,71,73,69,32,35,32,32,35,32,31,35,36,47,47,64
00-0031353,2016,DEN,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,49,67,59,33,34,35,69,70,68,35,32,32,37,33,34,35,34,33,45,52,65
00-0031102,2016,DEN,generated_high_confidence,generated,0.78,,"Rated 69 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",69,69,70,62,34,66,63,48,45,30,34,34,32,35,31,35,62,35,36,61,61,56
00-0032943,2016,DEN,generated_low_confidence,generated,0.45,,Rated 69 (P): lead starter by within-roster depth rank — low confidence.,69,33,35,58,32,31,36,32,32,34,34,32,32,32,32,35,33,49,69,58,56,47
00-0031609,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 68 (TE): rotation player by box-score production, production scored vs. era cohort — medium confidence.",68,57,57,62,32,48,68,66,56,56,36,34,31,33,33,35,67,35,36,60,58,55
00-0028957,2016,DEN,generated_low_confidence,generated,0.45,,Rated 68 (QB): backup by within-roster depth rank — low confidence.,68,55,46,71,69,47,30,36,33,31,35,35,35,32,34,32,57,35,30,68,62,64
00-0030400,2016,DEN,generated_low_confidence,generated,0.45,,Rated 68 (WR): backup by within-roster depth rank — low confidence.,68,66,46,57,34,58,67,45,32,31,32,31,36,33,30,31,66,34,35,62,62,59
00-0031350,2016,DEN,generated_low_confidence,generated,0.45,,Rated 67 (LB): backup by within-roster depth rank — low confidence.,67,56,55,64,34,30,30,34,34,31,57,68,65,58,47,59,31,35,31,56,61,56
00-0029080,2016,DEN,generated_low_confidence,generated,0.45,,Rated 67 (LT): backup by within-roster depth rank — low confidence.,67,50,69,59,32,34,33,70,67,69,35,32,34,35,34,35,32,35,34,48,44,61
00-0032157,2016,DEN,generated_low_confidence,generated,0.45,,Rated 67 (CB): backup by within-roster depth rank — low confidence.,67,67,50,60,35,33,34,35,35,35,35,36,59,66,65,58,60,31,32,59,61,64
00-0031427,2016,DEN,generated_low_confidence,generated,0.45,,Rated 67 (LB): backup by within-roster depth rank — low confidence.,67,59,56,70,32,32,32,35,33,34,55,67,69,56,44,60,36,32,34,59,57,56
00-0032147,2016,DEN,generated_low_confidence,generated,0.45,,Rated 67 (LT): backup by within-roster depth rank — low confidence.,67,49,70,56,36,33,35,66,68,68,36,30,32,31,33,35,31,30,34,49,45,58
00-0032958,2016,DEN,generated_low_confidence,generated,0.45,,Rated 67 (CB): backup by within-roster depth rank — low confidence.,67,68,45,55,33,32,34,35,33,36,36,33,61,64,67,55,56,34,31,62,56,64
00-0027718,2016,DEN,generated_low_confidence,generated,0.45,,Rated 63 (TE): depth by within-roster depth rank — low confidence.,63,54,53,54,30,50,64,66,52,58,34,35,35,35,35,33,60,33,31,59,57,56
00-0024313,2016,DEN,generated_low_confidence,generated,0.45,,Rated 63 (TE): depth by within-roster depth rank — low confidence.,63,54,57,52,34,50,60,63,55,54,33,30,30,33,33,32,62,35,29,58,56,54
00-0033108,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 62 (QB): rotation player by box-score production, production scored vs. era cohort — medium confidence.",62,56,43,59,59,43,31,29,31,32,32,34,35,29,30,30,53,34,32,60,54,46
00-0032858,2016,DEN,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,58,56,59,35,30,32,31,32,33,57,64,62,56,48,53,34,29,30,56,53,55
00-0032221,2016,DEN,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,53,55,64,32,30,32,33,30,32,50,64,64,52,48,52,31,32,33,55,53,56
00-0032484,2016,DEN,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,53,57,61,30,31,33,29,32,34,57,63,64,55,43,55,34,29,31,51,55,54
00-0031696,2016,DEN,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,56,56,59,34,32,35,32,33,31,58,60,64,52,48,58,34,30,35,57,53,58
00-0033011,2016,DEN,generated_low_confidence,generated,0.45,,Rated 61 (LG): depth by within-roster depth rank — low confidence.,61,42,61,53,31,33,29,61,62,62,33,33,35,31,30,33,30,31,31,44,47,57
00-0029967,2016,DEN,generated_low_confidence,generated,0.45,,Rated 61 (C): depth by within-roster depth rank — low confidence.,61,46,62,54,29,32,34,63,63,59,33,32,30,33,32,33,32,30,32,48,44,59
00-0032227,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 59 (TE): backup by box-score production, production scored vs. era cohort — medium confidence.",59,56,50,49,33,42,61,59,51,52,33,33,32,34,31,32,58,34,35,50,55,50
00-0029854,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 58 (RB): depth by box-score production, production scored vs. era cohort — medium confidence.",58,56,55,49,31,56,53,41,42,30,32,34,33,34,33,33,54,30,34,48,54,45
00-0032464,2016,DEN,generated_low_confidence,generated,0.45,,Rated 58 (WR): depth by within-roster depth rank — low confidence.,58,59,45,54,34,50,59,41,32,30,34,31,33,31,29,32,59,32,32,51,54,42
00-0031344,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 56 (WR): backup by box-score production, production scored vs. era cohort — medium confidence.",56,58,39,51,34,54,57,45,32,30,31,34,32,34,33,31,55,32,29,48,51,49
00-0032956,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 54 (RB): depth by box-score production, production scored vs. era cohort — medium confidence.",54,51,55,52,31,55,48,44,42,31,30,31,31,31,28,28,52,29,30,48,51,42
00-0030705,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 53 (RB): depth by box-score production, production scored vs. era cohort — medium confidence.",53,55,52,44,29,51,51,38,44,32,32,33,29,29,29,29,49,30,30,47,46,41
00-0032523,2016,DEN,generated_medium_confidence,generated,0.6,,"Rated 51 (TE): depth by box-score production, production scored vs. era cohort — medium confidence.",51,50,47,44,33,43,49,49,46,49,29,27,32,33,32,33,51,31,28,47,45,36
00-0026498,2016,DET,generated_high_confidence,generated,0.78,,"Rated 92 (QB): lead starter by recorded starts, production scored vs. era cohort — high confidence.",92,78,61,99,99,64,37,38,39,39,36,38,36,38,38,39,75,36,40,94,77,79
00-0027891,2016,DET,generated_high_confidence,generated,0.78,,"Rated 90 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",90,99,55,78,39,71,99,55,40,36,39,35,40,38,34,35,97,36,39,78,71,80
00-0022084,2016,DET,generated_high_confidence,generated,0.78,,"Rated 87 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",87,88,55,75,38,71,96,53,35,34,40,36,35,38,34,37,90,36,35,78,72,75
00-0031387,2016,DET,generated_high_confidence,generated,0.78,,"Rated 85 (TE): lead starter by recorded starts, production scored vs. era cohort — high confidence.",85,68,74,69,36,60,99,84,70,70,38,39,35,36,38,39,99,38,39,71,67,72
00-0029293,2016,DET,generated_high_confidence,generated,0.78,,"Rated 85 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",85,88,59,69,34,68,92,52,36,39,34,39,38,37,39,34,86,37,38,70,70,77
00-0030059,2016,DET,generated_low_confidence,generated,0.45,,Rated 82 (EDGE): lead starter by within-roster depth rank — low confidence.,82,79,70,68,35,36,34,36,37,37,81,71,84,52,33,34,34,39,38,72,66,72
00-0029065,2016,DET,generated_low_confidence,generated,0.45,,Rated 82 (CB): lead starter by within-roster depth rank — low confidence.,82,83,56,67,34,36,36,35,34,38,36,37,69,84,80,68,72,34,35,65,68,70
00-0025442,2016,DET,generated_low_confidence,generated,0.45,,Rated 82 (CB): lead starter by within-roster depth rank — low confidence.,82,84,58,65,33,38,35,37,35,38,39,36,65,81,82,72,69,36,36,70,72,73
00-0030725,2016,DET,generated_low_confidence,generated,0.45,,Rated 81 (LT): lead starter by within-roster depth rank — low confidence.,81,54,81,68,36,38,37,80,83,81,36,36,33,37,33,35,33,36,38,53,56,69
00-0029672,2016,DET,generated_low_confidence,generated,0.45,,Rated 81 (LT): lead starter by within-roster depth rank — low confidence.,81,56,83,70,34,37,36,80,78,79,36,35,37,38,38,37,33,37,35,53,54,66
00-0027081,2016,DET,generated_low_confidence,generated,0.45,,Rated 80 (S): lead starter by within-roster depth rank — low confidence.,80,69,71,64,33,37,36,36,34,37,50,69,83,79,71,81,65,33,34,68,64,67
00-0024227,2016,DET,generated_low_confidence,generated,0.45,,Rated 80 (DT): lead starter by within-roster depth rank — low confidence.,80,50,79,70,35,38,35,37,34,34,78,79,70,37,38,33,32,38,38,68,63,68
00-0028278,2016,DET,generated_low_confidence,generated,0.45,,Rated 80 (LB): lead starter by within-roster depth rank — low confidence.,80,63,65,77,35,36,34,36,35,37,67,79,80,65,51,63,34,35,35,70,69,72
00-0029212,2016,DET,generated_low_confidence,generated,0.45,,Rated 80 (LB): lead starter by within-roster depth rank — low confidence.,80,66,67,77,36,38,36,33,33,36,65,77,82,69,56,67,38,33,34,66,64,68
00-0030065,2016,DET,generated_low_confidence,generated,0.45,,Rated 79 (LG): lead starter by within-roster depth rank — low confidence.,79,56,80,69,37,34,36,79,77,76,38,35,36,33,34,37,35,34,33,50,54,66
00-0029294,2016,DET,generated_low_confidence,generated,0.45,,Rated 78 (CB): starter by within-roster depth rank — low confidence.,78,76,51,65,34,37,35,34,36,34,33,38,62,79,77,68,66,33,33,65,69,66
00-0030079,2016,DET,generated_low_confidence,generated,0.45,,Rated 78 (EDGE): starter by within-roster depth rank — low confidence.,78,76,62,62,34,37,33,34,38,33,75,66,81,54,37,32,37,33,38,63,69,71
00-0030010,2016,DET,generated_low_confidence,generated,0.45,,Rated 77 (LB): starter by within-roster depth rank — low confidence.,77,63,63,76,34,32,32,32,38,35,64,74,76,66,56,67,37,34,33,63,66,63
00-0031627,2016,DET,generated_low_confidence,generated,0.45,,Rated 77 (LT): starter by within-roster depth rank — low confidence.,77,54,80,65,35,37,37,80,75,76,33,35,35,32,34,35,37,36,37,50,49,65
00-0027691,2016,DET,generated_high_confidence,generated,0.78,,"Rated 76 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",76,77,50,61,36,63,76,51,36,36,33,32,37,33,36,33,76,32,33,67,63,68
00-0027124,2016,DET,generated_low_confidence,generated,0.45,,Rated 76 (S): starter by within-roster depth rank — low confidence.,76,66,66,64,37,36,37,32,36,33,54,63,79,75,62,73,61,36,34,66,60,66
00-0029208,2016,DET,generated_low_confidence,generated,0.45,,Rated 76 (DT): starter by within-roster depth rank — low confidence.,76,51,74,61,34,34,37,34,34,37,77,75,63,33,36,32,35,37,33,67,62,70
00-0023853,2016,DET,generated_low_confidence,generated,0.45,,Rated 75 (K): lead starter by within-roster depth rank — low confidence.,75,34,35,62,33,32,36,36,33,37,33,34,37,37,36,34,32,73,53,66,64,66
00-0030092,2016,DET,generated_low_confidence,generated,0.45,,Rated 75 (P): lead starter by within-roster depth rank — low confidence.,75,34,35,60,36,35,35,32,34,34,35,33,33,35,34,33,32,55,75,62,66,67
00-0031284,2016,DET,generated_low_confidence,generated,0.45,,Rated 75 (C): starter by within-roster depth rank — low confidence.,75,49,74,64,32,32,33,77,74,73,36,35,36,35,34,33,36,34,35,51,52,66
00-0023578,2016,DET,generated_low_confidence,generated,0.45,true,Rated 74 (QB): rotation player by within-roster depth rank — low confidence.,74,61,48,75,71,49,36,34,36,31,34,32,34,34,35,34,59,36,33,75,60,64
00-0030107,2016,DET,generated_high_confidence,generated,0.78,,"Rated 74 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",74,73,74,65,34,72,70,47,50,32,32,33,32,37,36,31,68,32,31,66,65,60
00-0031665,2016,DET,generated_high_confidence,generated,0.78,,"Rated 74 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",74,72,71,66,37,73,63,50,48,35,35,34,34,34,33,35,60,33,35,62,59,60
00-0030062,2016,DET,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,70,47,65,32,33,31,37,36,35,33,33,62,70,74,62,65,35,34,61,63,65
00-0030826,2016,DET,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,75,48,58,36,32,31,35,33,33,32,35,63,72,73,60,61,34,32,66,65,66
00-0030553,2016,DET,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,60,61,72,32,34,35,32,33,36,64,74,72,60,52,60,34,33,35,62,58,61
00-0027603,2016,DET,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,73,65,59,31,33,36,33,35,32,71,60,73,48,34,33,36,34,33,59,65,60
00-0032450,2016,DET,generated_high_confidence,generated,0.78,,"Rated 72 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",72,74,74,59,32,74,58,54,53,32,35,36,33,31,37,32,58,33,32,65,58,62
00-0027110,2016,DET,generated_low_confidence,generated,0.45,,Rated 72 (LT): rotation player by within-roster depth rank — low confidence.,72,52,74,63,32,36,33,72,70,72,34,32,34,35,31,36,33,37,34,47,46,64
00-0030064,2016,DET,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,61,60,71,33,35,36,34,35,31,65,72,70,58,49,60,35,35,36,65,58,63
00-0030946,2016,DET,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,72,65,63,33,34,33,35,36,36,69,62,72,52,34,32,37,33,33,58,65,60
00-0032381,2016,DET,generated_low_confidence,generated,0.45,,Rated 72 (LT): rotation player by within-roster depth rank — low confidence.,72,52,73,59,35,36,33,72,70,72,32,35,34,34,32,32,33,31,36,48,49,67
00-0031172,2016,DET,generated_low_confidence,generated,0.45,,Rated 71 (DT): rotation player by within-roster depth rank — low confidence.,71,52,74,63,34,34,35,36,32,35,73,74,62,35,35,36,35,31,31,58,58,62
00-0027195,2016,DET,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,61,64,58,35,31,36,32,31,34,52,63,70,72,64,70,64,34,35,61,63,64
00-0030132,2016,DET,generated_low_confidence,generated,0.45,,Rated 71 (DT): rotation player by within-roster depth rank — low confidence.,71,48,74,60,32,36,36,37,31,36,73,69,61,31,34,36,36,35,31,62,64,61
00-0029410,2016,DET,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,63,64,60,35,33,33,31,33,34,46,58,71,69,62,73,64,34,33,58,59,61
00-0032395,2016,DET,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,46,72,61,31,33,35,72,71,72,35,31,33,33,36,35,35,33,32,46,53,62
00-0032234,2016,DET,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,48,68,59,31,33,34,70,69,73,34,34,31,34,37,33,36,35,36,53,52,62
00-0032553,2016,DET,generated_low_confidence,generated,0.45,,Rated 68 (WR): backup by within-roster depth rank — low confidence.,68,70,48,55,31,59,65,46,34,33,35,35,33,36,34,34,67,31,31,57,57,61
00-0032431,2016,DET,generated_low_confidence,generated,0.45,,Rated 68 (QB): backup by within-roster depth rank — low confidence.,68,55,51,70,68,45,30,34,32,31,31,31,34,34,35,36,60,31,35,67,59,60
00-0030175,2016,DET,generated_low_confidence,generated,0.45,,Rated 68 (WR): backup by within-roster depth rank — low confidence.,68,66,50,59,31,56,70,49,30,36,36,35,35,34,31,33,66,32,34,55,61,63
00-0031563,2016,DET,generated_low_confidence,generated,0.45,,Rated 67 (CB): backup by within-roster depth rank — low confidence.,67,70,46,60,30,31,30,31,35,33,34,34,60,70,67,58,58,32,34,59,59,58
00-0027050,2016,DET,generated_low_confidence,generated,0.45,,Rated 67 (LB): backup by within-roster depth rank — low confidence.,67,55,61,69,34,35,35,31,30,34,56,69,67,56,47,56,34,34,34,59,57,61
00-0032558,2016,DET,generated_low_confidence,generated,0.45,,Rated 67 (EDGE): backup by within-roster depth rank — low confidence.,67,67,59,60,32,35,34,33,32,33,67,54,67,48,33,35,33,33,32,59,55,57
00-0031176,2016,DET,generated_low_confidence,generated,0.45,,Rated 67 (CB): backup by within-roster depth rank — low confidence.,67,67,46,58,35,34,33,34,33,31,34,34,60,69,66,60,54,35,34,59,62,56
00-0031729,2016,DET,generated_low_confidence,generated,0.45,,Rated 67 (LB): backup by within-roster depth rank — low confidence.,67,60,58,67,34,34,31,31,32,33,57,67,68,57,49,58,32,34,35,58,55,63
00-0032435,2016,DET,generated_low_confidence,generated,0.45,,Rated 66 (DT): backup by within-roster depth rank — low confidence.,66,45,67,55,35,36,32,32,33,30,64,68,55,33,30,31,34,35,33,60,59,62
00-0032418,2016,DET,generated_low_confidence,generated,0.45,,Rated 66 (LG): backup by within-roster depth rank — low confidence.,66,50,69,60,30,31,34,64,64,64,36,36,34,34,33,30,32,32,35,49,47,61
00-0032399,2016,DET,generated_low_confidence,generated,0.45,,Rated 66 (S): backup by within-roster depth rank — low confidence.,66,56,57,54,32,35,33,36,32,31,45,54,68,68,60,63,55,32,35,54,54,56
00-0029910,2016,DET,generated_low_confidence,generated,0.45,,Rated 63 (TE): depth by within-roster depth rank — low confidence.,63,57,58,53,31,47,63,64,57,52,30,31,31,35,31,31,61,32,34,56,53,54
00-0032552,2016,DET,generated_low_confidence,generated,0.45,,Rated 62 (CB): depth by within-roster depth rank — low confidence.,62,63,49,57,29,30,33,29,31,33,32,31,56,59,63,58,52,35,32,55,58,58
00-0032425,2016,DET,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,57,54,63,30,31,34,34,35,31,55,60,63,56,46,58,31,35,33,51,54,55
00-0027725,2016,DET,generated_medium_confidence,generated,0.6,,"Rated 62 (TE): rotation player by box-score production, production scored vs. era cohort — medium confidence.",62,57,52,52,31,46,60,61,54,52,34,31,32,31,34,34,64,29,31,54,58,41
00-0027763,2016,DET,generated_low_confidence,generated,0.45,,Rated 62 (CB): depth by within-roster depth rank — low confidence.,62,61,41,55,32,31,29,32,31,30,34,31,54,60,64,51,52,35,29,54,58,58
00-0032561,2016,DET,generated_low_confidence,generated,0.45,,Rated 62 (CB): depth by within-roster depth rank — low confidence.,62,62,48,55,30,30,31,29,34,31,31,33,56,60,63,58,55,32,33,55,50,57
00-0031608,2016,DET,generated_low_confidence,generated,0.45,,Rated 62 (CB): depth by within-roster depth rank — low confidence.,62,64,48,56,35,30,31,33,30,34,30,33,54,60,60,55,52,29,34,55,57,55
00-0032889,2016,DET,generated_low_confidence,generated,0.45,,Rated 61 (DT): depth by within-roster depth rank — low confidence.,61,47,64,50,30,33,30,29,29,31,63,62,50,29,33,30,29,31,33,53,56,55
00-0031189,2016,DET,generated_medium_confidence,generated,0.6,,"Rated 60 (WR): rotation player by box-score production, production scored vs. era cohort — medium confidence.",60,59,48,49,34,54,61,46,29,30,31,29,32,33,34,31,61,35,34,50,49,42
00-0031595,2016,DET,generated_low_confidence,generated,0.45,,Rated 59 (RB): depth by within-roster depth rank — low confidence.,59,58,58,52,34,61,50,45,44,30,30,31,30,34,33,32,51,33,33,49,53,41
00-0032562,2016,DET,generated_medium_confidence,generated,0.6,,"Rated 57 (TE): backup by box-score production, production scored vs. era cohort — medium confidence.",57,48,48,53,33,41,56,57,53,54,29,30,31,33,29,33,60,33,29,48,54,45
00-0032104,2016,DET,generated_medium_confidence,generated,0.6,,"Rated 51 (RB): depth by box-score production, production scored vs. era cohort — medium confidence.",51,53,50,45,31,54,46,41,38,31,32,33,29,32,30,31,46,28,29,50,47,37
00-0027218,2016,DET,generated_medium_confidence,generated,0.6,,"Rated 51 (RB): depth by box-score production, production scored vs. era cohort — medium confidence.",51,49,49,49,33,53,43,44,42,29,28,31,28,28,33,30,45,30,32,49,43,36
00-0026008,2016,DET,generated_medium_confidence,generated,0.6,,"Rated 51 (TE): depth by box-score production, production scored vs. era cohort — medium confidence.",51,43,50,50,31,38,53,52,45,45,32,29,32,30,30,28,51,33,33,43,50,34
00-0023459,2016,GB,generated_high_confidence,generated,0.78,,"Rated 99 (QB): lead starter by recorded starts, production scored vs. era cohort — high confidence.",99,83,64,99,99,66,41,38,39,36,36,36,39,39,36,40,82,37,41,99,80,88
00-0026176,2016,GB,generated_high_confidence,generated,0.78,,"Rated 97 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",97,99,58,81,40,75,99,64,41,36,40,39,38,36,39,38,99,38,39,89,79,79
00-0031381,2016,GB,generated_high_confidence,generated,0.78,,"Rated 93 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",93,97,56,74,38,78,99,62,39,38,35,37,37,35,38,38,99,36,36,88,74,82
00-0030432,2016,GB,generated_high_confidence,generated,0.78,,"Rated 83 (RB): lead starter by recorded starts, production scored vs. era cohort — high confidence.",83,80,82,67,36,82,67,58,53,38,37,33,35,36,35,38,73,35,38,73,66,74
00-0028002,2016,GB,generated_high_confidence,generated,0.78,,"Rated 83 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",83,86,56,73,38,72,88,57,38,33,36,35,34,39,37,36,83,38,37,66,72,71
00-0031080,2016,GB,generated_low_confidence,generated,0.45,,Rated 82 (CB): lead starter by within-roster depth rank — low confidence.,82,85,53,66,35,33,38,33,33,34,37,34,71,83,82,65,67,33,38,69,69,67
00-0026292,2016,GB,generated_low_confidence,generated,0.45,,Rated 82 (EDGE): lead starter by within-roster depth rank — low confidence.,82,83,67,68,38,33,35,34,37,34,80,69,80,53,36,38,36,36,36,67,67,70
00-0027440,2016,GB,generated_low_confidence,generated,0.45,,Rated 82 (CB): lead starter by within-roster depth rank — low confidence.,82,80,57,69,38,38,38,37,34,35,35,38,67,84,85,69,66,37,39,71,66,69
00-0027875,2016,GB,generated_low_confidence,generated,0.45,,Rated 81 (LT): lead starter by within-roster depth rank — low confidence.,81,52,82,71,38,34,35,80,79,78,35,33,37,35,33,37,37,33,35,54,50,66
00-0031384,2016,GB,generated_high_confidence,generated,0.78,,"Rated 81 (TE): lead starter by recorded starts, production scored vs. era cohort — high confidence.",81,69,67,67,37,56,80,79,66,68,37,38,37,34,34,35,81,37,38,70,70,74
00-0027002,2016,GB,generated_low_confidence,generated,0.45,,Rated 80 (LB): lead starter by within-roster depth rank — low confidence.,80,66,64,79,37,36,38,34,35,36,64,81,78,71,56,68,32,35,35,68,67,65
00-0021140,2016,GB,generated_low_confidence,generated,0.45,,Rated 80 (LB): lead starter by within-roster depth rank — low confidence.,80,67,69,83,33,36,34,36,36,35,66,82,82,69,56,66,36,35,38,64,69,67
00-0033120,2016,GB,generated_low_confidence,generated,0.45,,Rated 80 (DT): lead starter by within-roster depth rank — low confidence.,80,53,82,69,36,37,37,36,36,36,82,78,66,38,35,34,34,34,35,70,64,70
00-0027676,2016,GB,generated_low_confidence,generated,0.45,,Rated 80 (S): lead starter by within-roster depth rank — low confidence.,80,66,63,69,35,34,34,34,34,37,54,66,77,78,67,81,63,38,33,67,66,70
00-0032200,2016,GB,generated_high_confidence,generated,0.78,,"Rated 80 (RB): lead starter by recorded starts, production scored vs. era cohort — high confidence.",80,79,79,67,33,83,71,53,56,37,37,33,33,34,34,38,75,36,36,69,66,71
00-0029187,2016,GB,generated_low_confidence,generated,0.45,,Rated 79 (LG): lead starter by within-roster depth rank — low confidence.,79,53,80,69,35,38,33,77,77,79,38,37,33,36,35,36,38,33,36,51,53,70
