season,team_code,team_name,wins,losses,ties,team_strength,rating_source,rating_confidence,roster_file,notes
2006,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2006,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2006,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2007,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2007,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2007,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2007,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2007,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2007,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2007,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2007,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2007,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2007,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2007,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2007,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2007,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2007,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2007,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2007,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2007,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2007,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2007,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2007,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2007,NE,New England Patriots,16,0,0,98,generated,0.6,,16-0 regular season. Migrated + awards/stats overlays.
2007,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2007,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2007,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2007,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2007,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2007,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2007,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2007,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2007,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2007,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2007,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2008,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2008,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2008,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2008,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2008,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2008,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2008,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2008,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2008,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2008,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2008,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2008,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2008,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2008,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2008,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2008,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2008,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2008,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2008,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2008,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2008,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2008,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2008,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2008,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2008,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2008,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2008,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2008,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2008,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2008,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2008,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2008,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2009,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2009,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2009,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2009,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2009,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2009,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2009,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2009,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2009,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2009,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2009,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2009,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2009,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2009,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2009,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2009,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2009,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2009,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2009,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2009,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2009,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2009,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2009,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2009,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2009,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2009,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2009,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2009,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2009,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2009,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2009,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2009,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2010,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2010,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2010,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2010,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2010,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2010,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2010,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2010,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2010,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2010,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2010,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2010,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2010,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2010,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2010,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2010,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2010,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2010,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2010,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2010,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2010,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2010,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2010,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2010,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2010,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2010,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2010,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2010,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2010,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2010,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2010,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2010,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2011,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2011,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2011,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2011,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2011,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2011,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2011,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2011,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2011,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2011,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2011,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2011,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2011,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2011,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2011,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2011,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2011,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2011,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2011,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2011,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2011,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2011,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2011,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2011,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2011,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2011,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2011,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2011,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2011,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2011,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2011,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2011,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2012,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2012,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2012,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2012,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2012,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2012,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2012,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2012,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2012,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2012,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2012,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2012,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2012,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2012,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2012,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2012,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2012,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2012,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2012,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2012,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2012,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2012,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2012,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2012,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2012,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2012,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2012,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2012,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2012,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2012,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2012,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2012,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2013,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2013,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2013,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2013,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2013,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2013,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2013,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2013,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2013,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2013,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2013,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2013,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2013,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2013,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2013,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2013,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2013,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2013,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2013,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2013,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2013,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2013,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2013,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2013,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2013,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2013,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2013,SEA,Seattle Seahawks,13,3,0,95,generated,0.6,,Legion of Boom. Migrated from legacy demo data.
2013,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2013,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2013,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2013,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2013,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2014,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2014,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2014,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2014,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2014,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2014,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2014,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2014,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2014,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2014,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2014,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2014,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2014,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2014,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2014,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2014,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2014,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2014,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2014,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2014,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2014,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2014,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2014,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2014,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2014,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2014,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2014,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2014,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2014,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2014,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2014,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2014,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2015,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2015,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2015,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2015,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2015,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2015,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2015,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2015,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2015,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2015,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2015,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2015,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2015,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2015,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2015,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2015,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2015,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2015,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2015,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2015,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2015,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2015,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2015,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2015,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2015,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2015,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2015,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2015,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2015,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2015,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2015,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2015,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2016,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2016,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2016,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2016,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2016,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2016,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2016,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2016,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2016,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2016,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2016,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2016,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2016,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2016,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2016,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2016,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2016,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2016,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2016,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2016,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2016,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2016,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2016,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2016,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2016,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2016,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2016,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2016,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2016,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2016,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2016,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2016,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2017,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2017,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2017,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2017,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2017,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2017,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2017,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2017,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2017,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2017,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2017,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2017,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2017,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2017,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2017,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2017,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2017,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2017,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2017,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2017,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2017,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2017,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2017,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2017,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2017,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2017,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2017,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2017,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2017,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2017,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2017,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2017,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2018,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2018,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2018,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2018,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2018,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2018,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2018,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2018,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2018,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2018,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2018,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2018,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2018,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2018,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2018,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2018,KC,Kansas City Chiefs,12,4,0,90,generated,0.6,,Mahomes MVP. Migrated from legacy demo data.
2018,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2018,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2018,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2018,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2018,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2018,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2018,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2018,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2018,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2018,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2018,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2018,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2018,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2018,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2018,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2018,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2019,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2019,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2019,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2019,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2019,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2019,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2019,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
